"project_id","project_location_id","precision_code","geoname_id","place_name","latitude","longitude","location_type_code","location_type_name","gazetteer_adm_code","gazetteer_adm_name","location_class","geographic_exactness","is_geocoded","project_title","start_actual_isodate","start_actual_type","end_actual_isodate","end_actual_type","donors","donors_iso3","recipients","recipients_iso3","ad_sector_codes","ad_sector_names","ad_purpose_codes","ad_purpose_names","status","transactions_start_year","transactions_end_year","total_commitments","total_disbursements","even_split_commitments","even_split_disbursements"
"SL/000809","SL/000809_2408744","5","2408744","Gola North Forest Reserve","7.71612","-10.7905","RESF","forest reserve","6295630|6255146|SL|01|2408744","Earth|Africa|Sierra Leone|Eastern Province|Gola North Forest Reserve","4","2","1","The Gola Forest Development project","2007-01-01","start-actual","2013-12-31","end-actual","European Union (EU)","DAC","Sierra Leone","SLE","410","General environmental protection","41030","Bio-diversity","Implementation","2007","2013","7702052.0","4191830.0","1925513.0","1047957.5"
"SL/000809","SL/000809_2570723","5","2570723","Gola West Forest Reserve","7.44632","-11.30664","RESF","forest reserve","6295630|6255146|SL|01|2570723","Earth|Africa|Sierra Leone|Eastern Province|Gola West Forest Reserve","4","2","1","The Gola Forest Development project","2007-01-01","start-actual","2013-12-31","end-actual","European Union (EU)","DAC","Sierra Leone","SLE","410","General environmental protection","41030","Bio-diversity","Implementation","2007","2013","7702052.0","4191830.0","1925513.0","1047957.5"
"SL/001102","SL/001102_9180331","2","9180331","Freetown","8.45774","-13.23714","ADM3","third-order administrative division","6295630|6255146|SL|04|9180331","Earth|Africa|Sierra Leone|Western Area|Freetown","1","1","1","Support to capacity building and programmes of the National Anti-Corruption Secretariat","2008-08-14","start-actual","2009-08-14","","Peacebuilding Fund","DAC","Sierra Leone","SLE","151","Government and civil society, general","15120","Public sector financial management","Completion","2008","2009","242499.0","242499.0","121249.5","121249.5"
"SL/001237","SL/001237_2409543","4","2409543","Eastern Province","8.25","-11.0","ADM1","first-order administrative division","6295630|6255146|SL|01","Earth|Africa|Sierra Leone|Eastern Province","1","1","1","Agriculture for Development project","2011-01-01","start-actual","2014-12-31","","European Union (EU)","DAC","Sierra Leone","SLE","311","Agriculture","31120","Agricultural development","Implementation","2011","2014","10335154.0","3645075.0","3445051.33333","1215025.0"
"SL/001237","SL/001237_2404798","4","2404798","Northern Province","9.13333","-12.0","ADM1","first-order administrative division","6295630|6255146|SL|02","Earth|Africa|Sierra Leone|Northern Province","1","1","1","Agriculture for Development project","2011-01-01","start-actual","2014-12-31","","European Union (EU)","DAC","Sierra Leone","SLE","311","Agriculture","31120","Agricultural development","Implementation","2011","2014","10335154.0","3645075.0","3445051.33333","1215025.0"
"SL/001444","SL/001444_9180331","2","9180331","Freetown","8.45774","-13.23714","ADM3","third-order administrative division","6295630|6255146|SL|04|9180331","Earth|Africa|Sierra Leone|Western Area|Freetown","1","1","1","Support to Aid Policy Implementation","2010-01-01","start-actual","2013-12-31","","UNDP|Department for International Development (DFID)|GOSL","SLE|GBR|DAC","Sierra Leone","SLE","510|151","General budget support|Government and civil society, general","51010|15140","General budget support|Government administration","Implementation","2010","2013","777648.0","425514.0","388824.0","212757.0"
"SL/000103","SL/000103_2403068","4","2403068","Western Area","8.33333","-13.11667","ADM1","first-order administrative division","6295630|6255146|SL|04","Earth|Africa|Sierra Leone|Western Area","1","1","1","Education and Fishing Project","2007-05-01","start-actual","2008-12-31","end-actual","Italian Cooperation","ITA","Sierra Leone","SLE","313|113|112","Fishing|Secondary Education|Basic education","31320|11320|11220","Fishery development|Secondary education|Primary education","Completion","2007","2008","1651526.0","1651526.0","1651526.0","1651526.0"
"SL/001502","SL/001502_2403068","4","2403068","Western Area","8.33333","-13.11667","ADM1","first-order administrative division","6295630|6255146|SL|04","Earth|Africa|Sierra Leone|Western Area","1","1","1","Good Will","2011-01-01","start-actual","2011-12-31","","Kuwait Fund","KWT","Sierra Leone","SLE","150","Government and civil society","15000","Government and civil society, combination of activities","Completion","2011","2011","3000000.0","3000000.0","3000000.0","3000000.0"
"SL/000540","SL/000540_2403068","4","2403068","Western Area","8.33333","-13.11667","ADM1","first-order administrative division","6295630|6255146|SL|04","Earth|Africa|Sierra Leone|Western Area","1","1","1","Rural and Private Sector Development","2007-08-01","start-actual","2015-11-14","end-actual","World Bank","DAC","Sierra Leone","SLE","998|210","Unallocated / Unspecified|Transport and Storage","99810|21020","Sectors not specified|Road transport","Implementation","2007","2015","31880741.0","31348636.0","31880741.0","31348636.0"
"SL/000954","SL/000954_2403068","4","2403068","Western Area","8.33333","-13.11667","ADM1","first-order administrative division","6295630|6255146|SL|04","Earth|Africa|Sierra Leone|Western Area","1","1","1","Law Development Project","1998-10-01","start-actual","2004-03-01","end-actual","Department for International Development (DFID)","GBR","Sierra Leone","SLE","151","Government and civil society, general","15130","Legal and judicial development","Completion","1998","2004","3590701.0","674223.0","3590701.0","674223.0"
"SL/001005","SL/001005_2403068","4","2403068","Western Area","8.33333","-13.11667","ADM1","first-order administrative division","6295630|6255146|SL|04","Earth|Africa|Sierra Leone|Western Area","1","1","1","Western Area Power Gen. Phase I","2005-08-08","start-actual","2013-12-31","end-actual","Arab Bank for Economic Development in Africa (BADEA)","DAC","Sierra Leone","SLE","230","Energy Generation and Supply","23000","Energy generation and supply, combinations ofpurposes","Implementation","2005","2013","9244120.0","8845464.0","9244120.0","8845464.0"
"SL/001147","SL/001147_2403068","4","2403068","Western Area","8.33333","-13.11667","ADM1","first-order administrative division","6295630|6255146|SL|04","Earth|Africa|Sierra Leone|Western Area","1","1","1","Technical Cooperation Facility II","2007-10-24","start-actual","2012-10-24","","European Union (EU)","DAC","Sierra Leone","SLE","151","Government and civil society, general","15140","Government administration","Completion","2007","2012","2720561.0","3080899.0","2720561.0","3080899.0"
"SL/001159","SL/001159_2403068","4","2403068","Western Area","8.33333","-13.11667","ADM1","first-order administrative division","6295630|6255146|SL|04","Earth|Africa|Sierra Leone|Western Area","1","1","1","The Master Plan Study on Power Supply in Western Area","2008-07-10","start-actual","2009-12-31","","Japanese International Cooperation Agency (JICA)","JPN","Sierra Leone","SLE","230","Energy Generation and Supply","23000","Energy generation and supply, combinations ofpurposes","Completion","2008","2009","1259972.0","1259972.0","1259972.0","1259972.0"
"SL/001164","SL/001164_2403068","4","2403068","Western Area","8.33333","-13.11667","ADM1","first-order administrative division","6295630|6255146|SL|04","Earth|Africa|Sierra Leone|Western Area","1","1","1","Conservation of the Sierra Leone western area Peninsula and its water shed. Budget Line ENV/2009/153-865","2009-01-01","start-actual","2016-02-28","","European Union (EU)","DAC","Sierra Leone","SLE","312","Forestry","31210","Forestry policy and administrative management","Implementation","2009","2016","3440084.0","3043019.0","3440084.0","3043019.0"
"SL/001317","SL/001317_2403068","4","2403068","Western Area","8.33333","-13.11667","ADM1","first-order administrative division","6295630|6255146|SL|04","Earth|Africa|Sierra Leone|Western Area","1","1","1","Support to Ministry of Mineral Resources","2006-01-01","start-actual","2010-12-31","","Department for International Development (DFID)","GBR","Sierra Leone","SLE","510","General budget support","51010","General budget support","Completion","2006","2010","3549240.0","3549240.0","3549240.0","3549240.0"
"SL/001399","SL/001399_2403068","4","2403068","Western Area","8.33333","-13.11667","ADM1","first-order administrative division","6295630|6255146|SL|04","Earth|Africa|Sierra Leone|Western Area","1","1","1","Facilitate/support the HIV and AIDS component of the UN Joint Vision Programmes","2011-01-01","start-actual","2011-08-30","","UNAIDS","DAC","Sierra Leone","SLE","130","Population Policies / Programmes and Reproductive Health","13040","STD control including HIV/AIDS","Completion","2011","2011","18800.0","4200.0","18800.0","4200.0"
"SL/001537","SL/001537_2403068","4","2403068","Western Area","8.33333","-13.11667","ADM1","first-order administrative division","6295630|6255146|SL|04","Earth|Africa|Sierra Leone|Western Area","1","1","1","Warner Griso Community Primary School","2012-08-01","start-actual","2012-12-31","","Germany","DEU","Sierra Leone","SLE","112","Basic education","11220","Primary education","Completion","2012","2012","47276.0","47349.0","47276.0","47349.0"
"SL/001553","SL/001553_2403068","4","2403068","Western Area","8.33333","-13.11667","ADM1","first-order administrative division","6295630|6255146|SL|04","Earth|Africa|Sierra Leone|Western Area","1","1","1","The project for the capacity development for maintaining Power Supply Facilities","2011-03-20","start-actual","2014-03-19","","Japanese International Cooperation Agency (JICA)","JPN","Sierra Leone","SLE","230","Energy Generation and Supply","23000","Energy generation and supply, combinations ofpurposes","Implementation","2011","2014","4019067.0","1065020.0","4019067.0","1065020.0"
"SL/001557","SL/001557_2403068","4","2403068","Western Area","8.33333","-13.11667","ADM1","first-order administrative division","6295630|6255146|SL|04","Earth|Africa|Sierra Leone|Western Area","1","1","1","Long term training for capacity development of economic officers of the Ministry of Finance and Economic Development","2012-08-10","start-actual","2014-08-10","","Japanese International Cooperation Agency (JICA)","JPN","Sierra Leone","SLE","151","Government and civil society, general","15140","Government administration","Implementation","2012","2014","130988.0","130988.0","130988.0","130988.0"
"SL/001568","SL/001568_2403068","4","2403068","Western Area","8.33333","-13.11667","ADM1","first-order administrative division","6295630|6255146|SL|04","Earth|Africa|Sierra Leone|Western Area","1","1","1","Support Border management","2012-01-01","start-actual","2012-12-31","","International Organisation for Migration (IOM)","DAC","Sierra Leone","SLE","152","Conflict prevention and resolution, peace and security","15205","Conflict prevention and resolution, peace and security, purpose unspecified or does not fit under any other applicable codes","Completion","2012","2012","98184.0","98184.0","98184.0","98184.0"
"SL/001569","SL/001569_2403068","4","2403068","Western Area","8.33333","-13.11667","ADM1","first-order administrative division","6295630|6255146|SL|04","Earth|Africa|Sierra Leone|Western Area","1","1","1","National health and sector plan 2010 - 15","2012-09-01","start-actual","2014-03-31","","International Organisation for Migration (IOM)","DAC","Sierra Leone","SLE","120","Health","12005","Health, purpose unspecified","Implementation","2012","2014","196368.0","117166.0","196368.0","117166.0"
"SL/001570","SL/001570_2403068","4","2403068","Western Area","8.33333","-13.11667","ADM1","first-order administrative division","6295630|6255146|SL|04","Earth|Africa|Sierra Leone|Western Area","1","1","1","Gender and security sector reform SL10","2013-01-01","start-actual","2014-03-31","","International Organisation for Migration (IOM)","DAC","Sierra Leone","SLE","152","Conflict prevention and resolution, peace and security","15205","Conflict prevention and resolution, peace and security, purpose unspecified or does not fit under any other applicable codes","Implementation","2013","2014","79606.0","75877.0","79606.0","75877.0"
"SL/001609","SL/001609_2403068","4","2403068","Western Area","8.33333","-13.11667","ADM1","first-order administrative division","6295630|6255146|SL|04","Earth|Africa|Sierra Leone|Western Area","1","1","1","Capacity Building on Economic Development and Public Financial Management","2013-08-20","start-actual","2014-03-20","","Japanese International Cooperation Agency (JICA)","JPN","Sierra Leone","SLE","151","Government and civil society, general","15140","Government administration","Implementation","2013","2014","25306.0","","25306.0",""
"SL/001727","SL/001727_2403068","4","2403068","Western Area","8.33333","-13.11667","ADM1","first-order administrative division","6295630|6255146|SL|04","Earth|Africa|Sierra Leone|Western Area","1","1","1","Experts for providing capacity building for partner organizations of the EU Delegation in Sierra Leone and potential applicants for NSA/LA thematic budget lines","2013-12-05","start-actual","2014-12-31","","European Union (EU)","DAC","Sierra Leone","SLE","151","Government and civil society, general","15140","Government administration","Implementation","2013","2014","22648.0","22648.0","22648.0","22648.0"
"SL/001736","SL/001736_2403068","4","2403068","Western Area","8.33333","-13.11667","ADM1","first-order administrative division","6295630|6255146|SL|04","Earth|Africa|Sierra Leone|Western Area","1","1","1","Financial Audit of Contract ENV/2007/ 138-206","2013-05-05","start-actual","2013-05-30","","European Union (EU)","DAC","Sierra Leone","SLE","150","Government and civil society","15000","Government and civil society, combination of activities","Completion","2013","2013","42015.0","42015.0","42015.0","42015.0"
"SL/001737","SL/001737_2403068","4","2403068","Western Area","8.33333","-13.11667","ADM1","first-order administrative division","6295630|6255146|SL|04","Earth|Africa|Sierra Leone|Western Area","1","1","1","Financial Audit of Enhancing Productivity and Resiliance of household project DCI Food","2013-09-01","start-actual","2013-09-30","","European Union (EU)","DAC","Sierra Leone","SLE","150","Government and civil society","15000","Government and civil society, combination of activities","Completion","2013","2013","26563.0","26563.0","26563.0","26563.0"
"SL/001739","SL/001739_2403068","4","2403068","Western Area","8.33333","-13.11667","ADM1","first-order administrative division","6295630|6255146|SL|04","Earth|Africa|Sierra Leone|Western Area","1","1","1","Audit of Thematic Budget Line with Marie Stopes","2013-04-20","start-actual","2013-04-30","","European Union (EU)","DAC","Sierra Leone","SLE","150","Government and civil society","15000","Government and civil society, combination of activities","Completion","2013","2013","20910.0","20910.0","20910.0","20910.0"
"SL/001643","SL/001643_2403068","4","2403068","Western Area","8.33333","-13.11667","ADM1","first-order administrative division","6295630|6255146|SL|04","Earth|Africa|Sierra Leone|Western Area","1","1","1","Sercice Contract for Medical Stores","2012-01-25","start-actual","2012-03-22","","European Union (EU)","DAC","Sierra Leone","SLE","120","Health","12005","Health, purpose unspecified","Completion","2012","2012","15052.0","15052.0","15052.0","15052.0"
"SL/001659","SL/001659_2403068","4","2403068","Western Area","8.33333","-13.11667","ADM1","first-order administrative division","6295630|6255146|SL|04","Earth|Africa|Sierra Leone|Western Area","1","1","1","Financial Audit of 5 Contracts EDF 9(Ministry of Fisheries)","2012-01-09","start-actual","2012-01-18","","European Union (EU)","DAC","Sierra Leone","SLE","313","Fishing","31320","Fishery development","Completion","2012","2012","14158.0","14158.0","14158.0","14158.0"
"SL/001665","SL/001665_2403068","4","2403068","Western Area","8.33333","-13.11667","ADM1","first-order administrative division","6295630|6255146|SL|04","Earth|Africa|Sierra Leone|Western Area","1","1","1","Supply of Survey and Laboratory Equipments to the SLRA","2012-06-21","start-actual","2014-12-31","","European Union (EU)","DAC","Sierra Leone","SLE","151","Government and civil society, general","15140","Government administration","Completion","2012","2014","740440.0","740440.0","740440.0","740440.0"
"SL/001669","SL/001669_2403068","4","2403068","Western Area","8.33333","-13.11667","ADM1","first-order administrative division","6295630|6255146|SL|04","Earth|Africa|Sierra Leone|Western Area","1","1","1","Financial Audit of Outreach and Capacity Building Legacy Project with the Special Court for Sierra Leone","2012-08-14","start-actual","2013-12-31","","European Union (EU)","DAC","Sierra Leone","SLE","150","Government and civil society","15000","Government and civil society, combination of activities","Completion","2012","2013","36503.0","30411.0","36503.0","30411.0"
"SL/001789","SL/001789_2403068","4","2403068","Western Area","8.33333","-13.11667","ADM1","first-order administrative division","6295630|6255146|SL|04","Earth|Africa|Sierra Leone|Western Area","1","1","1","Provide Reparations to war victims","2013-06-01","start-actual","2014-12-31","","International Organisation for Migration (IOM)","DAC","Sierra Leone","SLE","151","Government and civil society, general","15140","Government administration","Implementation","2013","2014","2674405.0","2451577.0","2674405.0","2451577.0"
"SL/001524","SL/001524_2403068","4","2403068","Western Area","8.33333","-13.11667","ADM1","first-order administrative division","6295630|6255146|SL|04","Earth|Africa|Sierra Leone|Western Area","1","1","1","Support to the Sierra Leone Energy sector","2008-02-20","start-actual","2016-03-30","","Department for International Development (DFID)","GBR","Sierra Leone","SLE","230","Energy Generation and Supply","23000","Energy generation and supply, combinations ofpurposes","Implementation","2008","2016","10528070.0","10551807.0","10528070.0","10551807.0"
"SL/001422","SL/001422_2409543","4","2409543","Eastern Province","8.25","-11.0","ADM1","first-order administrative division","6295630|6255146|SL|01","Earth|Africa|Sierra Leone|Eastern Province","1","1","1","IRC 10 02","2010-12-15","start-actual","2012-12-14","","Irish Aid","IRL","Sierra Leone","SLE","121","Health, general","12191","Medical services","Completion","2010","2012","1055356.0","1055356.0","1055356.0","1055356.0"
"SL/001114","SL/001114_2409543","4","2409543","Eastern Province","8.25","-11.0","ADM1","first-order administrative division","6295630|6255146|SL|01","Earth|Africa|Sierra Leone|Eastern Province","1","1","1","Unleashing the Power of Cassava in Africa in Response to the Food Crisis (UPoCA)","2008-10-01","start-actual","2011-01-24","","USAID","USA","Sierra Leone","SLE","311|321|311","Agriculture|Industry|Agriculture","31120|32120|31120","Agricultural development|Industrial development|Agricultural development","Completion","2008","2011","457041.0","457041.0","152347.0","152347.0"
"SL/001114","SL/001114_2404798","4","2404798","Northern Province","9.13333","-12.0","ADM1","first-order administrative division","6295630|6255146|SL|02","Earth|Africa|Sierra Leone|Northern Province","1","1","1","Unleashing the Power of Cassava in Africa in Response to the Food Crisis (UPoCA)","2008-10-01","start-actual","2011-01-24","","USAID","USA","Sierra Leone","SLE","311|321|311","Agriculture|Industry|Agriculture","31120|32120|31120","Agricultural development|Industrial development|Agricultural development","Completion","2008","2011","457041.0","457041.0","152347.0","152347.0"
"SL/001114","SL/001114_2403745","4","2403745","Southern Province","7.8","-12.0","ADM1","first-order administrative division","6295630|6255146|SL|03","Earth|Africa|Sierra Leone|Southern Province","1","1","1","Unleashing the Power of Cassava in Africa in Response to the Food Crisis (UPoCA)","2008-10-01","start-actual","2011-01-24","","USAID","USA","Sierra Leone","SLE","311|321|311","Agriculture|Industry|Agriculture","31120|32120|31120","Agricultural development|Industrial development|Agricultural development","Completion","2008","2011","457041.0","457041.0","152347.0","152347.0"
"SL/001794","SL/001794_2409543","4","2409543","Eastern Province","8.25","-11.0","ADM1","first-order administrative division","6295630|6255146|SL|01","Earth|Africa|Sierra Leone|Eastern Province","1","1","1","Linking Agriculture, Natural Resource Management and nutrition.","2013-10-21","start-actual","2015-10-20","","Irish Aid","IRL","Sierra Leone","SLE","311","Agriculture","31120","Agricultural development","Implementation","2013","2015","739260.0","739260.0","739260.0","739260.0"
"SL/001521","SL/001521_2404798","4","2404798","Northern Province","9.13333","-12.0","ADM1","first-order administrative division","6295630|6255146|SL|02","Earth|Africa|Sierra Leone|Northern Province","1","1","1","Programme to support water supply, sanitation and hygiene in Sierra Leone","2007-10-09","start-actual","2013-08-30","","Department for International Development (DFID)","GBR","Sierra Leone","SLE","140","Water Supply and Sanitation","14000","Water Supply and Sanitation, combination of purposes","Implementation","2007","2013","5951439.0","3562539.0","5951439.0","3562539.0"
"SL/001294","SL/001294_2403745","4","2403745","Southern Province","7.8","-12.0","ADM1","first-order administrative division","6295630|6255146|SL|03","Earth|Africa|Sierra Leone|Southern Province","1","1","1","Emergency Health Assistance Unit","2009-01-01","start-actual","2009-12-31","","WHO","DAC","Sierra Leone","SLE","122","Basic health","12230","Basic health infrastructure","Completion","2009","2009","2861.0","2861.0","2861.0","2861.0"
"SL/001425","SL/001425_9180350","1","9180350","Connaught Hospital","8.48857","-13.23858","HSP","hospital","6295630|6255146|SL|04|9180350","Earth|Africa|Sierra Leone|Western Area|Connaught Hospital","3","1","1","Strengthening of three tertiary hospitals in Sierra Leone ( Cannaught,PCMH,andOla During hospitals)","2011-06-01","start-actual","","","Kuwait Fund","KWT","Sierra Leone","SLE","122","Basic health","12230","Basic health infrastructure","Pipeline/identification","2011","2011","","","",""
"SL/001425","SL/001425_9180357","1","9180357","Ola During Children's Hospital","8.48996","-13.21866","HSP","hospital","6295630|6255146|SL|04|9180357","Earth|Africa|Sierra Leone|Western Area|Ola During Children's Hospital","3","1","1","Strengthening of three tertiary hospitals in Sierra Leone ( Cannaught,PCMH,andOla During hospitals)","2011-06-01","start-actual","","","Kuwait Fund","KWT","Sierra Leone","SLE","122","Basic health","12230","Basic health infrastructure","Pipeline/identification","2011","2011","","","",""
"SL/001425","SL/001425_9180353","1","9180353","Princess Christian Maternity Hostpital","8.49009","-13.21892","HSP","hospital","6295630|6255146|SL|04|9180353","Earth|Africa|Sierra Leone|Western Area|Princess Christian Maternity Hostpital","3","1","1","Strengthening of three tertiary hospitals in Sierra Leone ( Cannaught,PCMH,andOla During hospitals)","2011-06-01","start-actual","","","Kuwait Fund","KWT","Sierra Leone","SLE","122","Basic health","12230","Basic health infrastructure","Pipeline/identification","2011","2011","","","",""
"SL/000240","SL/000240_9180331","2","9180331","Freetown","8.45774","-13.23714","ADM3","third-order administrative division","6295630|6255146|SL|04|9180331","Earth|Africa|Sierra Leone|Western Area|Freetown","1","1","1","Freetown Water Supply Rehabilitation","2007-11-28","start-actual","2010-12-31","end-actual","World Bank","DAC","Sierra Leone","SLE","140","Water Supply and Sanitation","14000","Water Supply and Sanitation, combination of purposes","Completion","2007","2010","6789473.0","6186446.0","6789473.0","6186446.0"
"SL/000763","SL/000763_9180331","2","9180331","Freetown","8.45774","-13.23714","ADM3","third-order administrative division","6295630|6255146|SL|04|9180331","Earth|Africa|Sierra Leone|Western Area|Freetown","1","1","1","Water and Sanitation Programme","2007-09-10","start-actual","2013-07-10","end-actual","Department for International Development (DFID)","GBR","Sierra Leone","SLE","140|140","Water Supply and Sanitation|Water Supply and Sanitation","14000|14020","Water Supply and Sanitation, combination of purposes|Water supply and sanitation - large systems","Implementation","2007","2013","7199706.0","7199706.0","7199706.0","7199706.0"
"SL/000824","SL/000824_9180331","2","9180331","Freetown","8.45774","-13.23714","ADM3","third-order administrative division","6295630|6255146|SL|04|9180331","Earth|Africa|Sierra Leone|Western Area|Freetown","1","1","1","Support to the Special Court of Sierra Leone","2006-11-30","start-actual","2009-12-30","end-actual","Germany","DEU","Sierra Leone","SLE","151","Government and civil society, general","15150","Strengthening civil society","Completion","2006","2009","6286149.0","6286149.0","6286149.0","6286149.0"
"SL/000852","SL/000852_9180331","2","9180331","Freetown","8.45774","-13.23714","ADM3","third-order administrative division","6295630|6255146|SL|04|9180331","Earth|Africa|Sierra Leone|Western Area|Freetown","1","1","1","Project for Urgent Improvement of Electric Power Supply System in Freetown (Phase I)","2007-08-01","start-actual","2008-12-01","end-actual","Government of Japan","JPN","Sierra Leone","SLE","230","Energy Generation and Supply","23000","Energy generation and supply, combinations ofpurposes","Completion","2007","2008","5198888.0","5684764.0","5198888.0","5684764.0"
"SL/000988","SL/000988_9180331","2","9180331","Freetown","8.45774","-13.23714","ADM3","third-order administrative division","6295630|6255146|SL|04|9180331","Earth|Africa|Sierra Leone|Western Area|Freetown","1","1","1","Support to the Special Court Sierra Leone","2008-06-01","start-actual","2009-05-30","end-actual","Irish Aid","IRL","Sierra Leone","SLE","151","Government and civil society, general","15130","Legal and judicial development","Completion","2008","2009","489444.0","470970.0","489444.0","470970.0"
"SL/001050","SL/001050_9180331","2","9180331","Freetown","8.45774","-13.23714","ADM3","third-order administrative division","6295630|6255146|SL|04|9180331","Earth|Africa|Sierra Leone|Western Area|Freetown","1","1","1","Rehabilitation of Water and Sanitation Facilities for RSLAF Barracks in Freetown","2007-07-18","start-actual","2009-12-31","","Peacebuilding Fund","DAC","Sierra Leone","SLE","152","Conflict prevention and resolution, peace and security","15210","Security system management and reform","Completion","2007","2009","2087012.0","1844654.0","2087012.0","1844654.0"
"SL/001101","SL/001101_9180331","2","9180331","Freetown","8.45774","-13.23714","ADM3","third-order administrative division","6295630|6255146|SL|04|9180331","Earth|Africa|Sierra Leone|Western Area|Freetown","1","1","1","Support to Government's capacity for engagement on peace building issues","2008-08-14","start-actual","2009-08-14","","Peacebuilding Fund","DAC","Sierra Leone","SLE","151","Government and civil society, general","15141","Government administration","Completion","2008","2009","249396.0","249396.0","249396.0","249396.0"
"SL/001213","SL/001213_9180331","2","9180331","Freetown","8.45774","-13.23714","ADM3","third-order administrative division","6295630|6255146|SL|04|9180331","Earth|Africa|Sierra Leone|Western Area|Freetown","1","1","1","Support to the Special Court Sierra Leone","2009-08-31","start-actual","2010-08-31","","Irish Aid","IRL","Sierra Leone","SLE","151","Government and civil society, general","15130","Legal and judicial development","Completion","2009","2010","","","",""
"SL/001214","SL/001214_9180331","2","9180331","Freetown","8.45774","-13.23714","ADM3","third-order administrative division","6295630|6255146|SL|04|9180331","Earth|Africa|Sierra Leone|Western Area|Freetown","1","1","1","Purchase for Progress Initiatives in Sierra Leone","2009-11-30","start-actual","","","Irish Aid","IRL","Sierra Leone","SLE","311","Agriculture","31120","Agricultural development","Completion","2009","2009","382017.0","382017.0","382017.0","382017.0"
"SL/001219","SL/001219_9180331","2","9180331","Freetown","8.45774","-13.23714","ADM3","third-order administrative division","6295630|6255146|SL|04|9180331","Earth|Africa|Sierra Leone|Western Area|Freetown","1","1","1","Private Sector Support","2009-01-01","start-actual","2013-12-31","","UNDP","DAC","Sierra Leone","SLE","250|250","Business and Other Services|Business and Other Services","25010|25010","Business support services and institutions|Business support services and institutions","Implementation","2009","2013","1494979.0","1024393.0","1494979.0","1024393.0"
"SL/001226","SL/001226_9180331","2","9180331","Freetown","8.45774","-13.23714","ADM3","third-order administrative division","6295630|6255146|SL|04|9180331","Earth|Africa|Sierra Leone|Western Area|Freetown","1","1","1","Refurbushment of SLPP offices","2009-01-01","start-actual","2009-12-31","","Peacebuilding Fund","DAC","Sierra Leone","SLE","151","Government and civil society, general","15150","Strengthening civil society","Completion","2009","2009","36223.0","36223.0","18111.5","18111.5"
"SL/001226","SL/001226_9180401","1","9180401","Sierra Leone People's Party Main Offices","8.49039","-13.23563","BLDG","building(s)","6295630|6255146|SL|04|9180401","Earth|Africa|Sierra Leone|Western Area|Sierra Leone People's Party Main Offices","3","1","1","Refurbushment of SLPP offices","2009-01-01","start-actual","2009-12-31","","Peacebuilding Fund","DAC","Sierra Leone","SLE","151","Government and civil society, general","15150","Strengthening civil society","Completion","2009","2009","36223.0","36223.0","18111.5","18111.5"
"SL/001411","SL/001411_9180331","2","9180331","Freetown","8.45774","-13.23714","ADM3","third-order administrative division","6295630|6255146|SL|04|9180331","Earth|Africa|Sierra Leone|Western Area|Freetown","1","1","1","Development Planning Advisor","2009-04-29","start-actual","2011-04-30","","Japanese International Cooperation Agency (JICA)","JPN","Sierra Leone","SLE","510","General budget support","51010","General budget support","Completion","2009","2011","260958.0","260958.0","260958.0","260958.0"
"SL/001412","SL/001412_9180331","2","9180331","Freetown","8.45774","-13.23714","ADM3","third-order administrative division","6295630|6255146|SL|04|9180331","Earth|Africa|Sierra Leone|Western Area|Freetown","1","1","1","Enhancement on Capacity Development for Maintaining Power Supply Facilities( Priliminary Study Including Pipeline Expert)","2010-12-15","start-actual","2013-12-14","","Japanese International Cooperation Agency (JICA)","JPN","Sierra Leone","SLE","230","Energy Generation and Supply","23000","Energy generation and supply, combinations ofpurposes","Implementation","2010","2013","4048099.0","4048099.0","4048099.0","4048099.0"
"SL/001256","SL/001256_9180331","2","9180331","Freetown","8.45774","-13.23714","ADM3","third-order administrative division","6295630|6255146|SL|04|9180331","Earth|Africa|Sierra Leone|Western Area|Freetown","1","1","1","support to the education of children and youth in difficult conditions","2007-04-01","start-actual","2010-06-30","","Italian Cooperation","ITA","Sierra Leone","SLE","111","Education, level unspecified","11105","Education, level unspecified,purpose unspecified","Completion","2007","2010","1093174.0","1093174.0","1093174.0","1093174.0"
"SL/001498","SL/001498_9180331","2","9180331","Freetown","8.45774","-13.23714","ADM3","third-order administrative division","6295630|6255146|SL|04|9180331","Earth|Africa|Sierra Leone|Western Area|Freetown","1","1","1","Challenging Child Labour in Sierra Leone","2012-01-01","start-actual","2016-12-31","","European Union (EU)","DAC","Sierra Leone","SLE","151|160","Government and civil society, general|Other Social Infrastructure and Services","15150|16010","Strengthening civil society|Social/ welfare services","Implementation","2012","2016","1321417.0","412726.0","660708.5","206363.0"
"SL/001498","SL/001498_9180294","2","9180294","Koya","7.57859","-11.29145","ADM3","third-order administrative division","6295630|6255146|SL|01|9180294","Earth|Africa|Sierra Leone|Eastern Province|Koya","1","1","1","Challenging Child Labour in Sierra Leone","2012-01-01","start-actual","2016-12-31","","European Union (EU)","DAC","Sierra Leone","SLE","151|160","Government and civil society, general|Other Social Infrastructure and Services","15150|16010","Strengthening civil society|Social/ welfare services","Implementation","2012","2016","1321417.0","412726.0","660708.5","206363.0"
